fbpp,uniprot_id
FBpp0079528,Q9VL44
FBpp0088125,A1Z6V5
FBpp0085912,Q7JV69
FBpp0085523,Q7K8Y5
FBpp0290084,Q7K508
FBpp0082594,Q9VFC1
FBpp0289586,Q7YTY6
FBpp0110138,Q0E8V6
FBpp0074612,Q9VWB4
FBpp0082595,Q9VFC2
FBpp0088124,Q8SYY7
FBpp0079171,Q9VLU4
FBpp0110074,Q4V3G2
FBpp0305543,Q9V3N1
FBpp0079094,Q9VLZ8
FBpp0081649,Q9VH46
FBpp0289587,A1Z6R3
FBpp0080979,Q9VII7
FBpp0110068,Q3HKQ3
FBpp0072331,Q9W103
FBpp0082885,Q07892;A0A0B4KGU5
FBpp0083456,Q9VDC4
FBpp0083726,Q9VCW0;A0A1B2AKX3
FBpp0075169,Q9VV59
FBpp0086205,Q7JZR5
FBpp0290123,Q9VGP0
FBpp0076871,Q9VRJ1
FBpp0079326,Q9VLM8;T2FFB7
FBpp0072340,Q9W111
FBpp0290037,Q9VWA1;E1JI22
FBpp0086507,P40946
FBpp0304074,Q9VET0;A0A0B4KG37
FBpp0072357,Q23982;A0A0B4LHP4
FBpp0088975,P81160;D1Z366
FBpp0305377,Q9U6L5;A0A0B4KGF3
FBpp0074882,Q9V449
FBpp0301787,O46201
FBpp0084289,Q9VBL7
FBpp0080607,Q9V3R1;X2J8Y6
FBpp0079854,O46227
FBpp0072365,P11997
FBpp0088363,Q24388;X2JCV2
FBpp0079408,X2J986
FBpp0083075,Q9VE52
FBpp0081741,O96553;E8NH74
FBpp0300203,Q9V9T5
FBpp0087272,Q9V3T9;C4IY01
FBpp0082183,Q9VFZ4
FBpp0079936,Q9VK96
FBpp0076798,Q9VRN5
FBpp0072402,Q8SYV9
FBpp0081989,Q9VGG8;D0Z729
FBpp0072407,Q9W0S3
FBpp0072418,Q8IRJ5
FBpp0072428,Q9W0U0
FBpp0072436,Q9W0U6
FBpp0112409,Q6GKZ1
FBpp0084786,Q9VAQ0
FBpp0085724,Q7JWD6
FBpp0297285,M9NDR9
FBpp0073101,Q9VZF4
FBpp0085254,Q9V9R2
FBpp0304507,Q9VKY2;M9PB90
FBpp0078592,D3DMH0
FBpp0083354,O44226
FBpp0304449,Q9VSF3;M9PBW0
FBpp0087216,Q9V3C1;A0A0B4KEJ4
FBpp0072449,Q9W0Q3
FBpp0075689,Q9VTY4;M9PFF6
FBpp0072455,Q9W0P5;M9ND19
FBpp0076280,Q95U34
FBpp0099884,Q9VSW1
FBpp0076647,O02373
FBpp0078951,M9PB52;Q9VMA2
FBpp0072456,Q9W0P2
FBpp0078348,Q9VNE1
FBpp0072458,Q9W0P4
FBpp0072463,Q9W0Q2
FBpp0081841,Q9VGR0
FBpp0088583,Q9VM49
FBpp0084929,Q9VAC7
FBpp0085801,Q7K0F0
FBpp0073597,Q9VYE3
FBpp0072472,Q9W0R5
FBpp0086139,A1ZAQ9
FBpp0072480,Q9W0M4
FBpp0077424,Q9VQE0
FBpp0072482,Q9W0M2;M9PGM7
FBpp0072484,Q9W0M0
FBpp0079474,Q9VL67
FBpp0072489,Q9V3B8
FBpp0301994,M9PH78
FBpp0072491,Q9W0L9
FBpp0289244,A4IJ70
FBpp0072496,Q9W0M9
FBpp0077501,Q9XTL9;A4UZZ4
FBpp0080901,A4V0X6
FBpp0089151,Q9VS85
FBpp0081459,Q9VHG1
FBpp0305699,Q7PL76
FBpp0072523,Q9W0K0
FBpp0075683,P46824;M9PF24
FBpp0086328,P17210
FBpp0072527,P37160
FBpp0073242,P20351
FBpp0075868,Q9VTL0
FBpp0084824,O76454
FBpp0291022,D2A6K3
FBpp0080710,P05031;F0JAJ6
FBpp0085467,Q7JVH6
FBpp0085476,A1Z6N2
FBpp0072545,Q9W0J0
FBpp0087898,Q7JQU5
FBpp0081199,Q4V5H8
FBpp0087445,Q7JWU6
FBpp0271767,B7Z0M7
FBpp0077464,Q8IPY5
FBpp0079361,Q9VLG0
FBpp0289181,Q7PLE9
FBpp0079203,Q9VLS5
FBpp0072561,Q7K0X3
FBpp0072571,Q9W0G7
FBpp0305385,Q9W4M8
FBpp0072608,Q9W0G6
FBpp0271922,Q9W2P0
FBpp0084783,Q9VAP2
FBpp0087059,Q7K4B4
FBpp0079869,Q9VKD6
FBpp0304416,Q9W0S8
FBpp0082627,Q9VF38
FBpp0305783,Q9W3B3
FBpp0072573,Q9W0F9
FBpp0072574,Q9W0F8
FBpp0076339,Q9VSJ8;H1UUN4
FBpp0080808,Q01083;A4V0W1
FBpp0086229,Q6GUR9
FBpp0291150,C4NAP3
FBpp0293437,A0A0B4K7X0
FBpp0072579,Q9W0F0
FBpp0303868,Q9VQA6
FBpp0082625,Q9VF40
FBpp0080683,Q9VJ18
FBpp0072593,Q8T6B9
FBpp0086222,A1ZAK8
FBpp0072595,Q9W0E8
FBpp0072596,Q9W0E9
FBpp0082219,Q9VFV9
FBpp0072602,Q9W0G1;I0B1P6
FBpp0088489,A0A0B4KHS7;Q24151
FBpp0112376,Q59E38
FBpp0289419,A0A4P1S8X3
FBpp0111760,Q9VWW4
FBpp0072609,Q9W0H1
FBpp0076834,Q9VRN0
FBpp0072616,P46863
FBpp0072621,Q7K4C7
FBpp0293955,Q8IMF4
FBpp0072625,Q9W0D9
FBpp0099935,Q9V5R2
FBpp0075519,Q9VUC7
FBpp0080448,Q9VJI9
FBpp0076338,Q9VSJ5
FBpp0080284,Q9V3Y2
FBpp0072643,Q24039
FBpp0303586,R9PY33
FBpp0072645,Q9W0B2
FBpp0077314,Q9VQI6
FBpp0076870,Q9VRJ3
FBpp0088213,Q7JUN3
FBpp0072650,Q9W095
FBpp0072657,Q9W091
FBpp0077060,Q9VR53
FBpp0085923,Q7K7W5
FBpp0083319,Q9VDK7
FBpp0072660,Q24276;C4IY07
FBpp0084623,Q9VAY2
FBpp0077843,Q9VPG7
FBpp0085482,A1Z6L9
FBpp0081351,Q9VHT3
FBpp0079617,Q9XYW6
FBpp0072661,Q9W083
FBpp0080018,Q9VK29
FBpp0292603,Q8IMN9
FBpp0301562,Q8IPJ1
FBpp0085553,A1ZBY4
FBpp0072662,Q9NB04;A4V1B2
FBpp0072679,Q9W097
FBpp0289501,Q9VK67
FBpp0072685,Q9W0A6
FBpp0111300,Q6IG91
FBpp0087704,Q8T0Q4
FBpp0079732,Q9XTL2
FBpp0305334,Q9VVI9;M9PCV9
FBpp0078424,Q9VN88
FBpp0302051,Q9V359;A0A0B4KF05
FBpp0076869,Q9VRJ5
FBpp0087774,Q7JXV9
FBpp0075560,Q9VU87
FBpp0300826,Q9W236
FBpp0076658,Q9VRY6
FBpp0074859,Q95SH2
FBpp0084340,Q9VBI3
FBpp0078598,Q9VN02
FBpp0072693,Q9W0B8
FBpp0072701,Q9W0C4
FBpp0074135,Q9VXC5
FBpp0086233,A1ZAG8
FBpp0088798,A1ZAG9
FBpp0099770,A1ZAJ5
FBpp0305671,Q9V3W1
FBpp0076829,Q24133;Q53ZT0
FBpp0306019,Q9VSP0
FBpp0305077,A8DYF7
FBpp0083695,Q9VCW3
FBpp0087663,Q7JVL3
FBpp0293232,Q9VE18
FBpp0084847,Q9VAH3
FBpp0087186,Q7KN94
FBpp0079444,P48612
FBpp0072748,Q9W077
FBpp0080134,Q9V3Z9
FBpp0080135,Q8SZM2
FBpp0078266,Q8MZ07
FBpp0288719,Q8MYV9
FBpp0076729,P91941
FBpp0083327,Q9VDJ8
FBpp0084505,Q9VB81
FBpp0075226,Q9VV21
FBpp0085072,Q9VA32
FBpp0084506,Q9VB82
FBpp0072758,Q8SXL5
FBpp0075773,Q9VTR1
FBpp0078236,Q9VNL6
FBpp0072767,Q9W022
FBpp0100079,Q960M4
FBpp0078001,Q8IPT5
FBpp0072779,Q9W023
FBpp0074058,Q9VXE8
FBpp0082929,Q9VEJ4
FBpp0075952,Q9VTF9
FBpp0072781,Q9W032
FBpp0083025,Q9VEA6
FBpp0072782,Q7KVA1
FBpp0292334,M9MSI4
FBpp0072788,Q9W039
FBpp0072789,Q9W041
FBpp0099478,O61735
FBpp0072803,Q9VZZ9;L7RZC6
FBpp0088181,Q9XYM0
FBpp0072807,Q9VZZ5
FBpp0073607,Q9VYD6
FBpp0072808,Q0E8J0
FBpp0081547,Q9VHB7
FBpp0072820,O46202
FBpp0078786,P10333
FBpp0079321,O46197
FBpp0086228,O46199
FBpp0291534,Q9VUY4
FBpp0290496,Q9V3K9
FBpp0072852,Q9V3Q4
FBpp0292397,Q9VYV3
FBpp0086432,Q24307
FBpp0072857,Q9VZV9
FBpp0075902,Q9VTH9
FBpp0072877,Q9VZW4
FBpp0072878,Q8SXC9
FBpp0072880,Q9VZX0
FBpp0072887,Q9VZU8
FBpp0082947,Q9VEE9
FBpp0080017,Q9VK30
FBpp0072893,Q9VZU2;H0RNG9
FBpp0072906,Q8IRE3
FBpp0082570,Q9VF82
FBpp0087278,A1Z8I0
FBpp0088818,Q9VSY8
FBpp0075246,Q9VUZ1;A0A1B2AK04
FBpp0084936,Q9VA95
FBpp0305041,Q8IQD3
FBpp0084779,Q9NG60
FBpp0072919,Q7K3K5
FBpp0112084,A4IJ72
FBpp0080687,Q9V3A4;Q2EJP5
FBpp0088200,Q5BII0
FBpp0072927,Q9VZR0
FBpp0289473,E1JIA5
FBpp0072932,Q8IRD3
FBpp0073594,Q9V3P0;X2JF59
FBpp0073508,Q9VYK7
FBpp0083838,Q9VCI9
FBpp0072937,Q8IRD1
FBpp0289099,Q9VVU8
FBpp0075904,Q9VTI2
FBpp0075601,Q8IQJ8
FBpp0072939,Q9VZP8
FBpp0079816,Q9VKJ8
FBpp0074909,Q9VVM4
FBpp0072940,Q9VZQ1
FBpp0085224,Q9V9V0
FBpp0112455,P25991
FBpp0110163,Q0E8G6
FBpp0072944,Q95SH7
FBpp0086939,Q7JZ25
FBpp0072946,Q8IRD5
FBpp0297918,A0A0B4K6X9
FBpp0304603,M9PEZ2;Q9VM65
FBpp0082550,Q9VF70
FBpp0072968,Q8SYY6
FBpp0081185,O97066
FBpp0072970,Q9VZT2
FBpp0084801,Q9VAL0
FBpp0073416,Q9VYS5;X2JJK8
FBpp0072985,Q9VZV2
FBpp0072987,Q9VZP3
FBpp0305520,Q95TJ9
FBpp0305616,Q9VKF0
FBpp0074607,Q9VWB1
FBpp0072999,Q9VZN5
FBpp0073665,Q9VY77
FBpp0073000,P29681
FBpp0073002,Q9VZP2
FBpp0081352,Q9VHT4
FBpp0073004,O44783;T2FFA4
FBpp0082970,Q07407
FBpp0075166,Q00805
FBpp0086597,Q7K0G4
FBpp0073007,Q9VZM7
FBpp0075250,Q95TS5
FBpp0084842,Q9VAH9
FBpp0082713,Q9VEX5
FBpp0077627,Q9VPY0
FBpp0087517,A1Z838
FBpp0081856,Q9VGT9
FBpp0081834,Q9VGQ1
FBpp0073016,Q9VZL6;A0A1B3Q3M2
FBpp0074641,Q9VW73
FBpp0073031,P48593;C6SUU8
FBpp0086197,P05130
FBpp0304965,Q95RF6
FBpp0082621,Q9VF44
FBpp0086555,Q9V784;Q5BI33
FBpp0079894,Q9VKC8
FBpp0081591,Q9VHB6
FBpp0081792,Q9VGX9
FBpp0074054,Q9VXF9
FBpp0075379,Q9Y1A7
FBpp0288878,Q9VRA9
FBpp0292155,Q9VRX1
FBpp0073038,O46200;A0A0S0WIC6
FBpp0086230,Q6GUT7
FBpp0083946,P16548;A0A1B2AKP6
FBpp0079747,O46203
FBpp0073041,Q8SX86
FBpp0073050,P83293
FBpp0073057,P83297
FBpp0304876,M9PGG8
FBpp0073061,Q9NGX9
FBpp0112384,Q1JUZ1
FBpp0074374,Q9VWR5;X2JG03
FBpp0081949,Q9VGH1
FBpp0073066,Q9VZI3
FBpp0073067,Q9VZI2
FBpp0073069,P61855
FBpp0089220,Q7KTL9
FBpp0074791,Q9VVV3
FBpp0073073,Q9V3A6
FBpp0077585,Q9VQ17
FBpp0073076,P48613
FBpp0073113,Q9VZG8
FBpp0290859,Q4V5U6
FBpp0073079,Q9VZF9
FBpp0075232,Q8SWS3
FBpp0073081,Q9VZF6
FBpp0288428,Q86PD3
FBpp0080867,Q9VIP0
FBpp0081099,P40809
FBpp0073265,Q9VZ61
FBpp0082353,A0A0B4LI86;P08266
FBpp0073091,Q0E8H9
FBpp0081780,Q9VGW7
FBpp0082588,Q9VFB3
FBpp0074808,Q9VVV7
FBpp0081443,Q8INP9
FBpp0085233,P13469;A0A0B4K7G4
FBpp0086669,A1Z9N6
FBpp0073109,Q9VZG1
FBpp0075924,Q9VTD2
FBpp0073112,Q9VZG7
FBpp0081629,Q9VH54
FBpp0077427,Q9VQD4
FBpp0077230,Q8IQ05
FBpp0078901,Q9VMD4
FBpp0075277,P54358
FBpp0088654,Q86BP6
FBpp0073126,Q9VZI1
FBpp0073131,P20228;M9PH99
FBpp0292103,Q1RL13
FBpp0075512,Q95TY8
FBpp0298348,A1ZBA8
FBpp0086703,A1Z9M6
FBpp0300518,A0A0C4DHC8
FBpp0076459,Q9VSD8
FBpp0088397,P07668
FBpp0303629,Q9VQC0
FBpp0073344,Q494K4
FBpp0078099,Q9VNX4
FBpp0083086,O17444;D2NUG3
FBpp0073134,Q9VZI8
FBpp0081520,Q9VHD2
FBpp0077883,Q9VPF3
FBpp0079790,Q9VKJ0
FBpp0306058,Q9VDE2
FBpp0079654,Q9VL02
FBpp0073155,E8NHB5
FBpp0288426,Q9W3G6
FBpp0073162,Q9VZB4
FBpp0073208,Q8SX23
FBpp0073179,Q9VZA8
FBpp0073189,Q8SWU6
FBpp0073197,Q9VZE0
FBpp0078246,Q9VNM7
FBpp0078248,Q9VNM9
FBpp0087279,Q7JZV0;A0A1B2AKF3
FBpp0086150,A1ZAR4
FBpp0073708,Q9VY62
FBpp0302913,Q7JQV9
FBpp0073211,Q9VZ78
FBpp0081714,Q8INM2
FBpp0073230,Q9VZ73
FBpp0305866,M9PHQ0
FBpp0073313,Q24592
FBpp0074009,Q9VXH3
FBpp0297199,Q94981;A4V4Q7
FBpp0083054,Q9VE58
FBpp0080232,Q9V3K5
FBpp0074988,Q9VVH0
FBpp0078895,Q9VMC9;X2J8X6
FBpp0073256,Q9VZ44
FBpp0084900,P20480;A0A0B4LI25
FBpp0078042,O97143
FBpp0078996,Q9V3V0
FBpp0075833,Q9VTL1
FBpp0073290,O02649;C7LA94
FBpp0073293,Q9VZ27
FBpp0303964,M9PF79
FBpp0078382,Q9VNF6
FBpp0073296,Q9VZ22
FBpp0079410,Q9VLB9
FBpp0080255,Q9VJQ6
FBpp0087596,P28465;I0E2I5
FBpp0079568,Q24488;D9PTS3
FBpp0293608,A0A0B4K697
FBpp0085145,P83101
FBpp0111841,A8JUT5
FBpp0086841,Q9V6K3
FBpp0305676,P52485;Q541C3
FBpp0081076,P52487;A0A1B2AJX4
FBpp0304617,Q9VPR5
FBpp0073887,Q9VXT5;X2JKF2
FBpp0076213,Q9VSY3
FBpp0087819,Q7K2U6
FBpp0305197,Q9VZJ1
FBpp0077313,Q9VQI4
FBpp0088611,A1Z8W1
FBpp0111274,Q9VJM1
FBpp0081107,Q01645;A0A1B2AL86
FBpp0294043,Q32KD4
FBpp0076782,P25171
FBpp0074528,Q9VWE7
FBpp0078500,Q9VN44
FBpp0079899,Q9I7N3
FBpp0081584,Q9V455
FBpp0112136,Q9VGE4
FBpp0079278,Q9TVM2;A0A0S0WNN6
FBpp0074650,O76521
FBpp0073333,Q960Z0;A4V4A1
FBpp0073336,Q9U5L1;B5RIS4
FBpp0271779,Q9VDL0
FBpp0306023,Q9VSN9
FBpp0076244,Q9VSS2
FBpp0301687,Q24062
FBpp0081261,Q27601;A0A0B4K6L4
FBpp0084666,Q9VAW3
FBpp0073348,Q9VYY7
FBpp0076479,Q8IQ92
FBpp0111977,A1Z8B5
FBpp0086402,Q7K1Z5
FBpp0085517,Q4V6M7;A0A0B4LFP9
FBpp0111299,A8DYH2;A0A0B4LFP4
FBpp0075316,Q9VUR0
FBpp0073355,B4F5U4;Q9VYY2
FBpp0293581,Q9VCA9;A0A0B4K7R1
FBpp0073358,Q9VYX7;X2JEI8
FBpp0076237,Q9NHA8
FBpp0074817,A0ZX68
FBpp0082798,Q9VER6
FBpp0073359,Q9VYX5
FBpp0073360,Q9VYX3
FBpp0305727,Q9W5W9
FBpp0073363,P18105;X2JEV2
FBpp0073366,Q9VYW6
FBpp0073367,Q9VYW4
FBpp0073368,Q9VYW2
FBpp0305937,P20153;M9PGS2
FBpp0073376,Q9VYV6
FBpp0073630,Q9VYB9
FBpp0073386,Q9VYX4
FBpp0082158,Q9V3V7
FBpp0290434,Q6IKI1
FBpp0085569,Q7JZC9
FBpp0079052,Q9VM45
FBpp0076645,Q9VS01
FBpp0073411,Q9VYT2
FBpp0297168,E1JIM6
FBpp0073437,Q9VYT1
FBpp0073413,Q9VYT0
FBpp0081828,B5RJL4;Q9VGR2
FBpp0082299,Q9VFQ9
FBpp0085780,Q4V6H2
FBpp0077837,Q9VPH6
FBpp0080802,P54631;X2JB15
FBpp0084070,P25723
FBpp0073436,Q9VYS9
FBpp0082758,Q9VEU2
FBpp0112337,A8JNS4
FBpp0074466,Q9VWL4
FBpp0082571,O18405
FBpp0301746,Q8MLW7
FBpp0088955,A0A0F7J3E9
FBpp0302807,Q9V415
FBpp0085417,Q8SX87
FBpp0076429,Q9VSG9
FBpp0079522,Q9VL49
FBpp0099759,Q95RI2
FBpp0073467,Q9I7S9
FBpp0075353,Q95RY2
FBpp0073449,Q9VYU7
FBpp0111437,A2VEV2
FBpp0073457,Q9VYV5
FBpp0075394,Q9VUL9;I0DHK8
FBpp0080068,Q95RF3
FBpp0075451,Q9VUH5
FBpp0075440,Q9VUH4
FBpp0079411,Q9VLC1;X2J5D8
FBpp0289204,P83088
FBpp0073458,Q9VYR0
FBpp0082555,Q8SWR8
FBpp0073466,Q8IR83
FBpp0073468,Q9VYP6
FBpp0077502,Q9VQ78
FBpp0073470,Q9VYQ0
FBpp0305298,Q9VIF5;M9PDK1
FBpp0073474,Q9VYQ8
FBpp0073475,Q9V452
FBpp0075214,Q8IQM9
FBpp0080731,Q9VJ31
FBpp0073490,Q8SX25
FBpp0086482,A1ZA28
FBpp0073500,Q9VYM3
FBpp0292197,M9MRD5
FBpp0292198,Q9VMH0
FBpp0289770,Q9VHN0
FBpp0082599,Q9VF59
FBpp0073502,Q8IR80
FBpp0076348,Q9VSL2
FBpp0083150,O77059
FBpp0290718,E1JGN0
FBpp0076411,P56079;X2JC55
FBpp0075179,Q9VV49
FBpp0078338,Q8IGV3
FBpp0086707,Q4V429
FBpp0073525,Q9VYI1
FBpp0080011,Q9VK46
FBpp0077538,Q9VQ58
FBpp0074105,Q9VXB3;X2JKS9
FBpp0073528,Q9VYI5
FBpp0081260,O76206;A0A0B4LHX1
FBpp0073537,Q9VYJ5
FBpp0073542,Q9VYK8
FBpp0292850,M9MSN2
FBpp0083967,P83100
FBpp0305371,Q9V853;A0A0B4KFU5
FBpp0085100,Q9VA12
FBpp0084264,Q9VBP3
FBpp0082655,Q9VF10
FBpp0085131,Q9V9Z3
FBpp0077945,Q9VP87
FBpp0076560,Q9VS59;M9MRW4
FBpp0079111,Q9VLX2
FBpp0073578,Q23977
FBpp0073586,M9PH13;Q9VYF2
FBpp0074657,Q8IQV1
FBpp0079436,Q9V429
FBpp0079809,Q9VKI8
FBpp0086370,A1ZAA5
FBpp0288463,B7Z0G3
FBpp0081545,Q9VHB8
FBpp0073609,Q8MRM0
FBpp0073620,Q9XZF0;D3DMZ2
FBpp0073640,Q9VYA4
FBpp0086057,A1ZAW6
FBpp0073650,Q9VY92
FBpp0073659,Q9XZ06
FBpp0083749,Q9VCR6;W8PHN8
FBpp0073667,Q9VY83
FBpp0111930,Q9VQH1
FBpp0075511,Q9VUB9
FBpp0073669,Q9VY87
FBpp0085251,Q9V9S0
FBpp0087972,Q7K485
FBpp0085075,Q9Y125
FBpp0086719,Q95029
FBpp0073672,Q9XYP8
FBpp0304827,M9PDN9;P42271
FBpp0292515,Q6ILY6
FBpp0073674,Q9VY98
FBpp0073752,Q9VY21
FBpp0086803,A1Z9F4
FBpp0083200,Q9VDU7
FBpp0087714,Q7JW73
FBpp0076204,Q9VSZ2
FBpp0080880,Q9VIP9
FBpp0301016,Q9I7K6;A0A126BEE6
FBpp0088904,Q8IGY1
FBpp0082490,Q9VFC7
FBpp0076320,P35415;A4V1N8
FBpp0074298,P36188
FBpp0085411,Q7K860
FBpp0305393,Q8I0D4
FBpp0081783,C0HK92;A0A0B4LGZ7
FBpp0073690,Q9VY64
FBpp0073736,Q9VY38
FBpp0073716,Q9VY55
FBpp0077578,Q9VQ34
FBpp0081993,Q8SXC2
FBpp0073725,Q9VY42
FBpp0112333,Q6AWN0
FBpp0085475,A1Z6N4
FBpp0088926,P40320
FBpp0073731,B6VQA0
FBpp0073739,Q9VY44
FBpp0080257,Q9VJQ4
FBpp0073743,Q9VY49
FBpp0083146,P25724;G7H7Y6
FBpp0073750,Q9VY27
FBpp0075387,Q9VUL1;X2JCY2
FBpp0077982,Q9VP84
FBpp0304733,M9PBV2
FBpp0085077,Q9VA28
FBpp0075994,Q9VTB3
FBpp0081866,Q9VGN8
FBpp0081561,Q9VH94
FBpp0079490,Q4V6M1
FBpp0073755,Q9VY19
FBpp0074628,Q9VW90
FBpp0304942,Q9VW91
FBpp0084450,Q9VB94
FBpp0083648,Q9VD01
FBpp0084416,Q9VBC0
FBpp0302616,Q9VW94
FBpp0087788,Q9V4X2
FBpp0074218,Q9VX57
FBpp0304938,Q9VW95
FBpp0073759,Q24567;X2JEZ9
FBpp0086237,Q24323
FBpp0073761,Q8IR48
FBpp0087826,P07191
FBpp0303762,A0A0B4KFA6
FBpp0073774,Q9VXZ3
FBpp0289256,B7Z107
FBpp0075396,Q9VUM2
FBpp0073778,Q9VXY8
FBpp0085582,Q7JR83
FBpp0085117,Q9VA02;T2FGC6
FBpp0076375,Q9VSL9
FBpp0073783,Q9VXY5
FBpp0271765,Q9VYT4
FBpp0289852,E1JGR4
FBpp0078080,Q95RR1
FBpp0073785,Q9VXY9
FBpp0073790,Q8IR43
FBpp0073791,Q9VY00
FBpp0073792,Q9VY01
FBpp0089324,Q9VUF8;M9PI59
FBpp0073793,Q9VY02
FBpp0073794,Q9VY03
FBpp0073805,Q8IR45
FBpp0084059,Q9VC65
FBpp0086996,A1Z933
FBpp0288705,Q7JQW6
FBpp0084043,Q9VC53
FBpp0073816,Q8T4F2
FBpp0073824,Q24175
FBpp0297577,M9ND89
FBpp0076653,A8E6G8;P16241
FBpp0073848,Q9VXV4
FBpp0099728,Q8INK3
FBpp0073853,Q9VXU7
FBpp0084782,Q9VAP1
FBpp0073861,Q9VXT7;B4F5C5
FBpp0073863,Q9VXT0
FBpp0083968,Q95T19
FBpp0073872,Q9VXR5
FBpp0086114,Q9NDR1
FBpp0084303,Q8MZC4;A0A0B4KHW4
FBpp0078069,Q9VP62
FBpp0111901,Q7YU03
FBpp0089178,Q9VND3
FBpp0083921,Q9VCE0
FBpp0296988,Q7KTW5
FBpp0083097,Q8SYL0
FBpp0075270,Q9VUW3
FBpp0078854,Q9VMI9
FBpp0075268,Q9VUW1
FBpp0288569,Q9VTU9
FBpp0073880,Q7KUZ9
FBpp0073890,Q9VXU6
FBpp0073891,Q9VXU8
FBpp0079978,Q9VK62
FBpp0073901,Q9VXQ7
FBpp0081386,A0A0B4KFI0;Q9VHN3
FBpp0073903,Q9VXQ3
FBpp0076557,Q9VS54
FBpp0083842,P14773;E1JIU8
FBpp0087266,Q7KN61
FBpp0086997,Q7K2V9
FBpp0080807,Q9VIT2
FBpp0073913,Q9VXN8
FBpp0073917,Q9VXN5
FBpp0079640,Q9VKX2
FBpp0303562,Q01604;M9PCE0
FBpp0073940,P40427;M9PHV1
FBpp0082829,P29555
FBpp0289353,A2VEF7
FBpp0081138,P07548
FBpp0089393,P09077;A4V2I1
FBpp0087197,P02836
FBpp0081161,P02833;A4V2I6
FBpp0081732,O46339
FBpp0082826,A0A126GUV3;P09087
FBpp0073945,Q8IR23
FBpp0073955,P83094
FBpp0073975,Q9VXP4
FBpp0073983,P45890
FBpp0078673,Q9VMV7
FBpp0074844,Q9VVT8
FBpp0082848,Q9VEM4
FBpp0304140,M9PGV7
FBpp0077381,Q8T8U1
FBpp0088087,O16844;A0A0B4KED9
FBpp0074693,O61734
FBpp0291433,Q9XZJ4;E1JGZ9
FBpp0087122,A1Z8U1
FBpp0080943,Q9VIJ5
FBpp0112985,A0A0B4LFA6
FBpp0077226,Q9VQU3
FBpp0075543,Q9VU95
FBpp0080020,Q9VK25
FBpp0073996,Q27294
FBpp0083366,Q7KSA0
FBpp0088568,Q8SXP8
FBpp0079162,Q9VLT8
FBpp0074017,P25007;A8E774
FBpp0078469,Q9VN89
FBpp0289964,Q4QPP5
FBpp0074028,P23792
FBpp0077065,Q9TW27
FBpp0087583,Q8T0L3
FBpp0089379,Q7KRW1
FBpp0074065,Q9VXE9
FBpp0289334,Q8IPT0
FBpp0074095,Q9VXC6
FBpp0080343,Q9V445
FBpp0074099,Q8IR11
FBpp0074133,Q9XZ14
FBpp0074100,Q8IR10
FBpp0076638,Q9VS12
FBpp0074103,Q8IR08
FBpp0074113,Q8SY58
FBpp0088615,Q9VLL0
FBpp0074115,Q9VX99
FBpp0087085,P25167
FBpp0074902,Q8SYM9
FBpp0303920,Q9VTL6
FBpp0077946,Q9VP85
FBpp0074116,Q9VX97
FBpp0077507,Q9VQ89
FBpp0079785,Q9VKK2
FBpp0074126,Q9VXA8
FBpp0088945,E8NH12
FBpp0112119,Q6AWD5
FBpp0288687,Q8IR09
FBpp0074136,Q9VXC7
FBpp0087258,P42278;A8E6I8
FBpp0288476,Q9VFX0
FBpp0075472,Q9VUE4
FBpp0304273,A1Z8J7
FBpp0074138,Q9VXC9
FBpp0076150,Q9VT15
FBpp0081601,Q9VHC7
FBpp0081754,Q02427
FBpp0080622,Q9VJ74
FBpp0303126,Q9VVX0
FBpp0085529,Q9V998
FBpp0289481,Q7KU81
FBpp0077073,Q9VR26
FBpp0074164,Q8IR01
FBpp0303816,Q9VZB3
FBpp0074168,Q8SXV9
FBpp0074184,Q9VX82
FBpp0077378,Q9VQD8
FBpp0110086,Q0KI93
FBpp0074211,Q9VX50
FBpp0074217,Q8IQZ7
FBpp0075561,Q9VU84
FBpp0085526,Q7JVY0
FBpp0074219,Q9VX58
FBpp0086867,A1Z9B8
FBpp0077208,Q9VQQ9
FBpp0302896,A0A0B4KED7
FBpp0290503,E1JJH5
FBpp0074235,Q9VX20
FBpp0076090,Q24325;E8NHB1
FBpp0079164,Q27896
FBpp0074254,Q9VX31
FBpp0077896,Q9Y124
FBpp0083533,Q9VD72
FBpp0293947,Q9W413
FBpp0084901,Q0KHZ6
FBpp0085875,Q7JUX9
FBpp0088529,Q8IQB4
FBpp0074301,Q9VWY7
FBpp0081310,Q9VHX1
FBpp0084610,Q9VB05
FBpp0088666,O77259
FBpp0074818,Q4V604
FBpp0074325,Q9VWW1
FBpp0079109,P16163
FBpp0074960,Q9VVJ8
FBpp0078372,Q8MSU4
FBpp0076836,Q9VRM7;H8F4V5
FBpp0074381,Q95078
FBpp0074387,Q9VWS3
FBpp0074397,Q9VWT7
FBpp0088573,A1ZB18
FBpp0086910,Q4V4H7
FBpp0074400,Q9VWU1
FBpp0086341,Q4QPY7
FBpp0074425,Q9VWP2
FBpp0081800,O96299
FBpp0074918,Q9VVM8
FBpp0082125,Q9VG33
FBpp0083505,Q9VDC6;F8WKY2
FBpp0297142,D3DML3
FBpp0078327,Q9VNH5
FBpp0074443,Q9VWK3
FBpp0083139,Q9VE26
FBpp0074444,Q9VWK2
FBpp0085988,A1ZB24
